season,week,celebrity_name,judge_total,judge_share,fan_share,fair_score,rank_score,percent_score,eliminated_fair_rule,eliminated_rank_rule,eliminated_percent_rule,actual_eliminated
8,3,David Alan Grier,8.0,0.09448818897637795,0.0884037222619899,0.09022906227630632,12.0,0.18289191123836784,0,0,0,0
8,3,Lawrence Taylor,6.666666666666667,0.07874015748031496,0.0884037222619899,0.08550465282748743,15.0,0.16714387974230488,0,0,0,0
8,3,Ty Murray,7.666666666666667,0.0905511811023622,0.0884037222619899,0.0890479599141016,13.5,0.1789549033643521,0,0,0,0
8,3,Shawn Johnson,9.0,0.10629921259842519,0.0884037222619899,0.0937723693629205,9.0,0.1947029348604151,0,0,0,0
8,3,Steve Wozniak,3.333333333333333,0.03937007874015747,0.1120257695060844,0.09022906227630631,13.0,0.15139584824624186,0,0,0,0
8,3,Chuck Wicks,7.666666666666667,0.0905511811023622,0.0884037222619899,0.0890479599141016,13.5,0.1789549033643521,0,0,0,0
8,3,Lil' Kim,8.333333333333334,0.0984251968503937,0.0884037222619899,0.09141016463851105,11.0,0.1868289191123836,0,0,0,0
8,3,Steve-O,5.0,0.05905511811023622,0.0923407301360057,0.08235504652827486,13.0,0.15139584824624192,0,0,0,0
8,3,Holly Madison,5.666666666666667,0.06692913385826772,0.0884037222619899,0.08196134574087324,16.0,0.15533285612025763,0,0,0,0
8,3,Melissa Rycroft,9.0,0.10629921259842519,0.0884037222619899,0.0937723693629205,9.0,0.1947029348604151,0,0,0,0
8,4,Gilles Marini,10.0,0.12396694214876035,0.1106519742883379,0.11464646464646464,6.5,0.23461891643709826,0,0,0,0
8,4,David Alan Grier,7.333333333333333,0.09090909090909091,0.1106519742883379,0.1047291092745638,12.0,0.2015610651974288,0,0,0,0
8,4,Lawrence Taylor,6.333333333333333,0.07851239669421488,0.1106519742883379,0.101010101010101,13.5,0.1891643709825528,0,0,0,0
8,4,Ty Murray,8.333333333333334,0.10330578512396696,0.1106519742883379,0.10844811753902661,10.0,0.21395775941230485,0,0,0,0
8,4,Shawn Johnson,8.333333333333334,0.10330578512396696,0.1106519742883379,0.10844811753902661,10.0,0.21395775941230485,0,0,0,0
8,4,Steve Wozniak,4.0,0.04958677685950414,0.0,0.014876033057851245,21.5,0.04958677685950414,1,1,1,1
8,4,Chuck Wicks,7.333333333333333,0.09090909090909091,0.1106519742883379,0.1047291092745638,12.0,0.2015610651974288,0,0,0,0
8,4,Lil' Kim,9.0,0.11157024793388431,0.1106519742883379,0.11092745638200183,8.5,0.2222222222222222,0,0,0,0
8,4,Steve-O,5.0,0.061983471074380174,0.1147842056932965,0.0989439853076216,11.0,0.17676767676767668,0,0,0,0
8,4,Holly Madison,5.333333333333333,0.06611570247933884,0.0,0.019834710743801658,19.5,0.06611570247933884,1,1,1,1
8,4,Melissa Rycroft,9.666666666666666,0.11983471074380166,0.1106519742883379,0.11340679522497701,7.5,0.23048668503213954,0,0,0,0
8,5,Gilles Marini,9.666666666666666,0.13809523809523808,0.1208333333333333,0.12601190476190474,7.0,0.2589285714285714,0,0,0,0
8,5,David Alan Grier,7.333333333333333,0.10476190476190476,0.0,0.03142857142857143,15.0,0.10476190476190476,1,1,1,1
8,5,Lawrence Taylor,6.666666666666667,0.09523809523809525,0.1303571428571428,0.11982142857142854,10.0,0.22559523809523807,0,0,0,0
8,5,Ty Murray,7.0,0.1,0.1255952380952381,0.11791666666666667,10.0,0.2255952380952381,0,0,0,0
8,5,Shawn Johnson,8.666666666666666,0.1238095238095238,0.1208333333333333,0.12172619047619046,8.5,0.2446428571428571,0,0,0,0
8,5,Chuck Wicks,7.666666666666667,0.10952380952380952,0.1208333333333333,0.11744047619047618,11.0,0.23035714285714282,0,0,0,0
8,5,Lil' Kim,8.666666666666666,0.1238095238095238,0.1208333333333333,0.12172619047619046,8.5,0.2446428571428571,0,0,0,0
8,5,Steve-O,6.0,0.08571428571428572,0.1398809523809523,0.12363095238095233,10.0,0.22559523809523802,0,0,0,0
8,5,Melissa Rycroft,8.333333333333334,0.11904761904761905,0.1208333333333333,0.12029761904761904,10.0,0.23988095238095236,0,0,0,0
8,6,Gilles Marini,8.666666666666666,0.13978494623655913,0.1414285714285714,0.14093548387096771,7.5,0.28121351766513053,0,0,0,0
8,6,Lawrence Taylor,7.333333333333333,0.11827956989247311,0.1414285714285714,0.13448387096774192,10.0,0.25970814132104453,0,0,0,0
8,6,Ty Murray,6.0,0.0967741935483871,0.1414285714285714,0.12803225806451612,11.0,0.2382027649769585,0,0,0,0
8,6,Shawn Johnson,8.666666666666666,0.13978494623655913,0.1414285714285714,0.14093548387096771,7.5,0.28121351766513053,0,0,0,0
8,6,Chuck Wicks,7.666666666666667,0.12365591397849462,0.1414285714285714,0.13609677419354838,9.0,0.26508448540706603,0,0,0,0
8,6,Lil' Kim,9.333333333333334,0.15053763440860216,0.1414285714285714,0.14416129032258063,5.0,0.2919662058371736,0,0,0,0
8,6,Steve-O,5.333333333333333,0.08602150537634408,0.01,0.03280645161290323,16.0,0.09602150537634407,1,1,1,1
8,6,Melissa Rycroft,9.0,0.14516129032258066,0.1414285714285714,0.14254838709677417,6.0,0.2865898617511521,0,0,0,0
8,7,Gilles Marini,9.0,0.14835164835164835,0.164,0.15930549450549453,7.0,0.31235164835164836,0,0,0,0
8,7,Lawrence Taylor,7.0,0.11538461538461539,0.016,0.045815384615384626,14.0,0.13138461538461538,1,1,1,1
8,7,Ty Murray,8.0,0.13186813186813187,0.164,0.15436043956043957,9.5,0.2958681318681319,0,0,0,0
8,7,Shawn Johnson,9.333333333333334,0.15384615384615385,0.164,0.16095384615384617,5.5,0.3178461538461539,0,0,0,0
8,7,Chuck Wicks,9.0,0.14835164835164835,0.164,0.15930549450549453,7.0,0.31235164835164836,0,0,0,0
8,7,Lil' Kim,8.666666666666666,0.14285714285714285,0.164,0.15765714285714286,8.5,0.30685714285714283,0,0,0,0
8,7,Melissa Rycroft,9.666666666666666,0.15934065934065933,0.164,0.1626021978021978,4.5,0.32334065934065936,0,0,0,0
8,8,Gilles Marini,9.166666666666666,0.17628205128205127,0.1967948717948718,0.19064102564102564,5.5,0.3730769230769231,0,0,0,0
8,8,Ty Murray,8.666666666666666,0.16666666666666666,0.1967948717948718,0.18775641025641027,7.0,0.36346153846153845,0,0,0,0
8,8,Shawn Johnson,8.666666666666666,0.16666666666666666,0.1967948717948718,0.18775641025641027,7.0,0.36346153846153845,0,0,0,0
8,8,Chuck Wicks,8.5,0.16346153846153846,0.0,0.049038461538461545,11.0,0.16346153846153846,1,1,1,1
8,8,Lil' Kim,9.333333333333334,0.1794871794871795,0.1967948717948718,0.1916025641025641,4.5,0.3762820512820513,0,0,0,0
8,8,Melissa Rycroft,7.666666666666667,0.14743589743589744,0.2128205128205128,0.1932051282051282,7.0,0.36025641025641025,0,0,0,0
8,9,Gilles Marini,9.333333333333334,0.20973782771535582,0.2443820224719101,0.23398876404494384,5.5,0.4541198501872659,0,0,0,0
8,9,Ty Murray,7.666666666666667,0.17228464419475656,0.2668539325842696,0.23848314606741566,6.0,0.4391385767790261,0,0,0,0
8,9,Shawn Johnson,9.333333333333334,0.20973782771535582,0.2443820224719101,0.23398876404494384,5.5,0.4541198501872659,0,0,0,0
8,9,Lil' Kim,8.666666666666666,0.19475655430711608,0.0,0.058426966292134834,9.0,0.19475655430711608,1,1,1,1
8,9,Melissa Rycroft,9.5,0.21348314606741572,0.2443820224719101,0.2351123595505618,4.0,0.4578651685393258,0,0,0,0
8,10,Gilles Marini,10.0,0.273972602739726,0.3226544901065449,0.3080499238964992,3.5,0.5966270928462709,0,0,0,0
8,10,Ty Murray,8.0,0.2191780821917808,0.032,0.08815342465753426,8.0,0.25117808219178084,1,1,1,1
8,10,Shawn Johnson,9.333333333333334,0.25570776255707767,0.3226544901065449,0.3025704718417047,4.5,0.5783622526636225,0,0,0,0
8,10,Melissa Rycroft,9.166666666666666,0.2511415525114155,0.3226910197869101,0.30122617960426173,4.0,0.5738325722983256,0,0,0,0
8,11,Gilles Marini,9.666666666666666,0.33142857142857146,0.3314285714285714,0.3314285714285714,4.0,0.6628571428571428,0,0,0,0
8,11,Shawn Johnson,10.0,0.34285714285714286,0.3428571428571428,0.3428571428571428,2.0,0.6857142857142857,0,0,0,0
8,11,Melissa Rycroft,9.5,0.32571428571428573,0.3257142857142857,0.3257142857142857,6.0,0.6514285714285715,0,0,0,0
9,1,Ashley Hamiliton,6.3333,0.04679796767671991,0.0,0.014039390303015976,31.0,0.04679796767671991,1,1,1,1
9,1,Debi Mazar,7.333333333333333,0.05418740566465287,0.0714285714285714,0.06625622169939584,18.0,0.12561597709322425,0,0,0,0
9,1,Melissa Joan Hart,8.0,0.059113533452348585,0.0714285714285714,0.06773406003570455,16.5,0.13054210488092,0,0,0,0
9,1,Mark Dacascos,9.6666,0.07142836030880911,0.0714285714285714,0.07142850809264271,13.5,0.1428569317373805,0,0,0,0
9,1,Chuck Liddell,7.333333333333333,0.05418740566465287,0.0714285714285714,0.06625622169939584,18.0,0.12561597709322425,0,0,0,0
9,1,Natalie Coughlin,8.999933333333333,0.06650223252111338,0.0714285714285714,0.06995066975633399,15.0,0.13793080394968477,0,0,0,0
9,1,Louie Vito,8.999933333333333,0.06650223252111338,0.0714285714285714,0.06995066975633399,15.0,0.13793080394968477,0,0,0,0
9,1,Michael Irvin,6.333333333333333,0.046798213983109294,0.0714285714285714,0.06403946419493277,21.5,0.11822678541168069,0,0,0,0
9,1,Joanna Krupa,11.3333,0.08374392608443777,0.0714285714285714,0.07512317782533132,8.5,0.15517249751300916,0,0,0,0
9,1,Kathy Ireland,6.666633333333333,0.04926103157056777,0.0714285714285714,0.0647783094711703,20.0,0.12068960299913917,0,0,0,0
9,1,Tom DeLay,6.666633333333333,0.04926103157056777,0.0714285714285714,0.0647783094711703,20.0,0.12068960299913917,0,0,0,0
9,1,Macy Gray,6.3333,0.04679796767671991,0.0,0.014039390303015976,31.0,0.04679796767671991,1,1,1,1
9,1,Aaron Carter,10.666633333333332,0.07881779829674204,0.0714285714285714,0.07364533948902259,9.5,0.15024636972531344,0,0,0,0
9,1,Mya,10.3333,0.0763547344028942,0.0714285714285714,0.07290642032086823,10.5,0.1477833058314656,0,0,0,0
9,1,Donny Osmond,9.999966666666666,0.07389167050904634,0.0714285714285714,0.07216750115271388,12.5,0.14532024193761772,0,0,0,0
9,1,Kelly Osbourne,10.333266666666669,0.07635448809650483,0.0714285714285714,0.07290634642895143,11.5,0.14778305952507623,0,0,0,0
9,2,Debi Mazar,7.0,0.07142857142857144,0.0769230769230769,0.07527472527472526,12.0,0.14835164835164832,0,0,0,0
9,2,Melissa Joan Hart,6.333333333333333,0.06462585034013606,0.0769230769230769,0.07323390894819465,17.5,0.14154892726321294,0,0,0,0
9,2,Mark Dacascos,7.0,0.07142857142857144,0.0769230769230769,0.07527472527472526,12.0,0.14835164835164832,0,0,0,0
9,2,Chuck Liddell,6.333333333333333,0.06462585034013606,0.0769230769230769,0.07323390894819465,17.5,0.14154892726321294,0,0,0,0
9,2,Natalie Coughlin,7.0,0.07142857142857144,0.0769230769230769,0.07527472527472526,12.0,0.14835164835164832,0,0,0,0
9,2,Louie Vito,6.333333333333333,0.06462585034013606,0.0769230769230769,0.07323390894819465,17.5,0.14154892726321294,0,0,0,0
9,2,Michael Irvin,6.666666666666667,0.06802721088435375,0.0769230769230769,0.07425431711145995,14.5,0.14495028780743063,0,0,0,0
9,2,Joanna Krupa,6.666666666666667,0.06802721088435375,0.0769230769230769,0.07425431711145995,14.5,0.14495028780743063,0,0,0,0
9,2,Kathy Ireland,6.0,0.06122448979591837,0.0,0.018367346938775515,27.5,0.06122448979591837,1,1,1,1
9,2,Tom DeLay,6.0,0.06122448979591837,0.0769230769230769,0.07221350078492934,20.5,0.13814756671899528,0,0,0,0
9,2,Aaron Carter,9.0,0.09183673469387757,0.0769230769230769,0.08139717425431711,8.5,0.16875981161695447,0,0,0,0
9,2,Mya,9.0,0.09183673469387757,0.0769230769230769,0.08139717425431711,8.5,0.16875981161695447,0,0,0,0
9,2,Donny Osmond,8.333333333333334,0.0850340136054422,0.0769230769230769,0.07935635792778649,10.0,0.1619570905285191,0,0,0,0
9,2,Kelly Osbourne,6.333333333333333,0.06462585034013606,0.0769230769230769,0.07323390894819465,17.5,0.14154892726321294,0,0,0,0
9,3,Debi Mazar,5.666666666666667,0.06589147286821706,0.0,0.01976744186046512,23.0,0.06589147286821706,1,1,1,1
9,3,Melissa Joan Hart,6.333333333333333,0.07364341085271317,0.0898520084566596,0.08498942917547567,14.5,0.16349541930937278,0,0,0,0
9,3,Mark Dacascos,6.0,0.06976744186046512,0.0898520084566596,0.08382663847780125,15.5,0.1596194503171247,0,0,0,0
9,3,Chuck Liddell,5.666666666666667,0.06589147286821706,0.0898520084566596,0.08266384778012684,17.0,0.15574348132487664,0,0,0,0
9,3,Natalie Coughlin,8.666666666666666,0.10077519379844961,0.0898520084566596,0.0931289640591966,8.5,0.1906272022551092,0,0,0,0
9,3,Louie Vito,6.666666666666667,0.07751937984496124,0.0898520084566596,0.08615221987315008,13.0,0.16737138830162085,0,0,0,0
9,3,Michael Irvin,4.666666666666667,0.054263565891472874,0.1014799154334038,0.08731501057082452,14.0,0.15574348132487667,0,0,0,0
9,3,Joanna Krupa,7.666666666666667,0.08914728682170543,0.0898520084566596,0.08964059196617334,9.5,0.17899929527836503,0,0,0,0
9,3,Tom DeLay,5.0,0.05813953488372093,0.0,0.017441860465116282,24.5,0.05813953488372093,1,1,1,1
9,3,Aaron Carter,7.0,0.08139534883720931,0.0898520084566596,0.08731501057082451,11.0,0.17124735729386892,0,0,0,0
9,3,Mya,9.0,0.10465116279069768,0.0898520084566596,0.09429175475687102,7.5,0.19450317124735728,0,0,0,0
9,3,Donny Osmond,7.0,0.08139534883720931,0.0898520084566596,0.08731501057082451,11.0,0.17124735729386892,0,0,0,0
9,3,Kelly Osbourne,6.666666666666667,0.07751937984496124,0.0898520084566596,0.08615221987315008,13.0,0.16737138830162085,0,0,0,0
9,4,Melissa Joan Hart,9.333333333333334,0.11570247933884298,0.0991735537190082,0.10413223140495863,8.0,0.2148760330578512,0,0,0,0
9,4,Mark Dacascos,7.333333333333333,0.0909090909090909,0.0991735537190082,0.096694214876033,13.5,0.1900826446280991,0,0,0,0
9,4,Chuck Liddell,5.666666666666667,0.07024793388429752,0.0,0.021074380165289258,20.0,0.07024793388429752,1,1,1,1
9,4,Natalie Coughlin,8.0,0.09917355371900825,0.0991735537190082,0.09917355371900821,11.0,0.19834710743801645,0,0,0,0
9,4,Louie Vito,5.333333333333333,0.06611570247933883,0.1033057851239669,0.09214876033057848,12.0,0.16942148760330572,0,0,0,0
9,4,Michael Irvin,5.333333333333333,0.06611570247933883,0.1033057851239669,0.09214876033057848,12.0,0.16942148760330572,0,0,0,0
9,4,Joanna Krupa,8.666666666666666,0.10743801652892561,0.0991735537190082,0.10165289256198341,9.5,0.2066115702479338,0,0,0,0
9,4,Aaron Carter,6.0,0.0743801652892562,0.0991735537190082,0.0917355371900826,14.5,0.17355371900826438,0,0,0,0
9,4,Mya,9.333333333333334,0.11570247933884298,0.0991735537190082,0.10413223140495863,8.0,0.2148760330578512,0,0,0,0
9,4,Donny Osmond,8.0,0.09917355371900825,0.0991735537190082,0.09917355371900821,11.0,0.19834710743801645,0,0,0,0
9,4,Kelly Osbourne,7.666666666666667,0.09504132231404959,0.0991735537190082,0.09793388429752062,12.5,0.1942148760330578,0,0,0,0
9,5,Melissa Joan Hart,7.666666666666667,0.09504132231404959,0.1106519742883379,0.1059687786960514,12.5,0.2056932966023875,0,0,0,0
9,5,Mark Dacascos,8.666666666666666,0.10743801652892561,0.1106519742883379,0.1096877869605142,8.5,0.2180899908172635,0,0,0,0
9,5,Natalie Coughlin,7.333333333333333,0.0909090909090909,0.0,0.027272727272727275,18.5,0.0909090909090909,1,1,1,1
9,5,Louie Vito,7.333333333333333,0.0909090909090909,0.1106519742883379,0.1047291092745638,14.0,0.20156106519742878,0,0,0,0
9,5,Michael Irvin,7.0,0.08677685950413222,0.1147842056932966,0.1063820018365473,11.0,0.20156106519742883,0,0,0,0
9,5,Joanna Krupa,8.0,0.09917355371900825,0.1106519742883379,0.107208448117539,10.5,0.20982552800734616,0,0,0,0
9,5,Aaron Carter,8.0,0.09917355371900825,0.1106519742883379,0.107208448117539,10.5,0.20982552800734616,0,0,0,0
9,5,Mya,9.0,0.11157024793388429,0.1106519742883379,0.11092745638200181,7.5,0.22222222222222218,0,0,0,0
9,5,Donny Osmond,9.666666666666666,0.11983471074380164,0.1106519742883379,0.11340679522497701,6.5,0.23048668503213954,0,0,0,0
9,5,Kelly Osbourne,8.0,0.09917355371900825,0.1106519742883379,0.107208448117539,10.5,0.20982552800734616,0,0,0,0
9,6,Melissa Joan Hart,7.999966666666666,0.09230762721870958,0.0,0.02769228816561288,16.5,0.09230762721870958,1,1,1,1
9,6,Mark Dacascos,10.666666666666666,0.12307734911390075,0.1417581280638498,0.13615389437886508,8.5,0.2648354771777506,0,0,0,0
9,6,Louie Vito,8.0,0.09230801183542557,0.0,0.027692403550627676,15.5,0.09230801183542557,1,1,1,1
9,6,Michael Irvin,7.333266666666667,0.08461490828237482,0.1494512316169006,0.13000033461654287,10.0,0.23406613989927544,0,0,0,0
9,6,Joanna Krupa,11.999966666666666,0.13846163313642237,0.1417581280638498,0.14076917958562157,5.5,0.28021976120027214,0,0,0,0
9,6,Aaron Carter,10.999933333333331,0.12692274704027817,0.1417581280638498,0.1373075137567783,7.5,0.26868087510412797,0,0,0,0
9,6,Mya,11.0,0.12692351627371015,0.1417581280638498,0.13730774452680788,6.5,0.2686816443375599,0,0,0,0
9,6,Donny Osmond,10.3333,0.11923079733737538,0.1417581280638498,0.13499992884590747,9.5,0.2609889254012252,0,0,0,0
9,6,Kelly Osbourne,8.333266666666667,0.09615340976180302,0.1417581280638498,0.12807671257323577,10.5,0.23791153782565283,0,0,0,0
9,7,Mark Dacascos,7.166666666666667,0.12250712250712252,0.0,0.03675213675213676,14.0,0.12250712250712252,1,1,1,1
9,7,Michael Irvin,7.833333333333333,0.1339031339031339,0.05,0.07517094017094017,12.0,0.1839031339031339,1,1,1,1
9,7,Joanna Krupa,9.166666666666666,0.1566951566951567,0.182022792022792,0.17442450142450144,6.0,0.3387179487179487,0,0,0,0
9,7,Aaron Carter,8.833333333333334,0.15099715099715103,0.1877207977207977,0.17670370370370367,6.0,0.3387179487179487,0,0,0,0
9,7,Mya,8.166666666666666,0.1396011396011396,0.1991168091168091,0.18126210826210826,6.0,0.3387179487179487,0,0,0,0
9,7,Donny Osmond,8.666666666666666,0.14814814814814817,0.1905698005698005,0.1778433048433048,6.0,0.3387179487179487,0,0,0,0
9,7,Kelly Osbourne,8.666666666666666,0.14814814814814817,0.1905698005698005,0.1778433048433048,6.0,0.3387179487179487,0,0,0,0
9,8,Joanna Krupa,8.666666666666666,0.19847328244274806,0.25,0.23454198473282442,4.5,0.4484732824427481,0,0,0,0
9,8,Aaron Carter,8.333333333333334,0.19083969465648853,0.0,0.05725190839694657,9.5,0.19083969465648853,1,1,1,1
9,8,Mya,9.833333333333334,0.22519083969465647,0.25,0.24255725190839694,3.5,0.4751908396946565,0,0,0,0
9,8,Donny Osmond,8.333333333333334,0.19083969465648853,0.25,0.23225190839694657,7.0,0.44083969465648853,0,0,0,0
9,8,Kelly Osbourne,8.5,0.1946564885496183,0.25,0.2333969465648855,5.5,0.4446564885496183,0,0,0,0
9,9,Joanna Krupa,9.0,0.25312587012017856,0.0,0.07593776103605358,6.0,0.25312587012017856,1,1,1,1
9,9,Mya,9.666633333333332,0.2718749970703024,0.322915797523054,0.3076035573872285,4.0,0.5947907945933564,0,0,0,0
9,9,Donny Osmond,8.2222,0.23125016992245914,0.3447914977207734,0.31072909938127913,5.0,0.5760416676432325,0,0,0,0
9,9,Kelly Osbourne,8.6666,0.24374896288705994,0.3322927047561726,0.30572958219543883,5.0,0.5760416676432325,0,0,0,0
9,10,Mya,9.4444,0.3432030932030932,0.3432030932030932,0.3432030932030932,4.0,0.6864061864061864,0,0,0,0
9,10,Donny Osmond,9.6666,0.35127769056340485,0.3512776905634048,0.35127769056340485,2.0,0.7025553811268097,0,0,0,0
9,10,Kelly Osbourne,8.4074,0.305519216233502,0.305519216233502,0.305519216233502,6.0,0.611038432467004,0,0,0,0
10,1,Aiden Turner,5.0,0.07177033492822966,0.0717703349282296,0.07177033492822962,20.0,0.14354066985645925,0,0,0,0
10,1,Shannen Doherty,6.0,0.08612440191387559,0.0861244019138755,0.08612440191387552,14.0,0.1722488038277511,0,0,0,0
10,1,Niecy Nash,6.0,0.08612440191387559,0.0861244019138755,0.08612440191387552,14.0,0.1722488038277511,0,0,0,0
10,1,Buzz Aldrin,4.666666666666667,0.06698564593301436,0.0669856459330143,0.06698564593301432,22.0,0.13397129186602866,0,0,0,0
10,1,Chad Ochocinco,6.0,0.08612440191387559,0.0861244019138755,0.08612440191387552,14.0,0.1722488038277511,0,0,0,0
10,1,Evan Lysacek,7.666666666666667,0.11004784688995214,0.1100478468899521,0.11004784688995212,4.0,0.22009569377990423,0,0,0,0
10,1,Pamela Anderson,7.0,0.10047846889952153,0.1004784688995215,0.1004784688995215,7.0,0.20095693779904303,0,0,0,0
10,1,Nicole Scherzinger,8.333333333333334,0.11961722488038277,0.1196172248803827,0.11961722488038273,2.0,0.23923444976076547,0,0,0,0
10,1,Erin Andrews,7.0,0.10047846889952153,0.1004784688995215,0.1004784688995215,7.0,0.20095693779904303,0,0,0,0
10,1,Kate Gosselin,5.333333333333333,0.07655502392344497,0.0765550239234449,0.07655502392344493,18.0,0.15311004784688986,0,0,0,0
10,1,Jake Pavelka,6.666666666666667,0.09569377990430622,0.0956937799043062,0.09569377990430622,10.0,0.19138755980861244,0,0,0,0
10,2,Aiden Turner,6.333333333333333,0.08636363636363636,0.0963636363636363,0.09336363636363632,12.0,0.18272727272727268,0,0,0,0
10,2,Shannen Doherty,6.666666666666667,0.09090909090909093,0.0,0.027272727272727282,17.5,0.09090909090909093,1,1,1,1
10,2,Niecy Nash,7.0,0.09545454545454546,0.0918181818181818,0.0929090909090909,12.5,0.18727272727272726,0,0,0,0
10,2,Buzz Aldrin,4.0,0.05454545454545455,0.1281818181818181,0.10609090909090903,12.0,0.18272727272727263,0,0,0,0
10,2,Chad Ochocinco,5.333333333333333,0.07272727272727272,0.11,0.09881818181818182,12.0,0.18272727272727274,0,0,0,0
10,2,Evan Lysacek,8.0,0.1090909090909091,0.0918181818181818,0.097,9.5,0.2009090909090909,0,0,0,0
10,2,Pamela Anderson,7.333333333333333,0.1,0.0918181818181818,0.09427272727272726,11.5,0.1918181818181818,0,0,0,0
10,2,Nicole Scherzinger,9.333333333333334,0.1272727272727273,0.0918181818181818,0.10245454545454545,8.5,0.2190909090909091,0,0,0,0
10,2,Erin Andrews,7.666666666666667,0.10454545454545455,0.0918181818181818,0.09563636363636363,10.5,0.19636363636363635,0,0,0,0
10,2,Kate Gosselin,5.0,0.06818181818181819,0.1145454545454545,0.10063636363636361,12.0,0.18272727272727268,0,0,0,0
10,2,Jake Pavelka,6.666666666666667,0.09090909090909093,0.0918181818181818,0.09154545454545454,14.0,0.18272727272727274,0,0,0,0
10,3,Aiden Turner,6.666666666666667,0.09852216748768472,0.1101111111111111,0.1066344280240832,12.5,0.20863327859879582,0,0,0,0
10,3,Niecy Nash,7.0,0.10344827586206896,0.1101111111111111,0.10811226053639847,10.0,0.21355938697318005,0,0,0,0
10,3,Buzz Aldrin,4.333333333333333,0.06403940886699507,0.009,0.02551182266009852,20.0,0.07303940886699506,1,1,1,1
10,3,Chad Ochocinco,6.666666666666667,0.09852216748768472,0.1101111111111111,0.1066344280240832,12.5,0.20863327859879582,0,0,0,0
10,3,Evan Lysacek,8.666666666666666,0.12807881773399013,0.1101111111111111,0.11550142309797481,6.0,0.23818992884510123,0,0,0,0
10,3,Pamela Anderson,7.0,0.10344827586206896,0.1101111111111111,0.10811226053639847,10.0,0.21355938697318005,0,0,0,0
10,3,Nicole Scherzinger,7.666666666666667,0.11330049261083744,0.1101111111111111,0.11106792556102901,7.5,0.22341160372194854,0,0,0,0
10,3,Erin Andrews,7.666666666666667,0.11330049261083744,0.1101111111111111,0.11106792556102901,7.5,0.22341160372194854,0,0,0,0
10,3,Kate Gosselin,5.0,0.07389162561576354,0.1101111111111111,0.09924526546250684,14.0,0.18400273672687464,0,0,0,0
10,3,Jake Pavelka,7.0,0.10344827586206896,0.1101111111111111,0.10811226053639847,10.0,0.21355938697318005,0,0,0,0
10,4,Aiden Turner,5.5,0.0889487870619946,0.0,0.026684636118598386,17.0,0.0889487870619946,1,1,1,1
10,4,Niecy Nash,6.0,0.09703504043126684,0.1246630727762803,0.11637466307277626,12.0,0.22169811320754715,0,0,0,0
10,4,Chad Ochocinco,7.333333333333333,0.11859838274932613,0.1246630727762803,0.12284366576819405,9.0,0.24326145552560643,0,0,0,0
10,4,Evan Lysacek,8.666666666666666,0.14016172506738542,0.1246630727762803,0.12931266846361184,6.0,0.26482479784366575,0,0,0,0
10,4,Pamela Anderson,7.833333333333333,0.12668463611859837,0.1246630727762803,0.12526954177897573,8.0,0.2513477088948787,0,0,0,0
10,4,Nicole Scherzinger,8.333333333333334,0.13477088948787064,0.1246630727762803,0.1276954177897574,7.0,0.25943396226415094,0,0,0,0
10,4,Erin Andrews,6.5,0.10512129380053908,0.1246630727762803,0.11880053908355794,10.0,0.2297843665768194,0,0,0,0
10,4,Kate Gosselin,5.333333333333333,0.08625336927223719,0.1273584905660377,0.11502695417789756,10.0,0.2136118598382749,0,0,0,0
10,4,Jake Pavelka,6.333333333333333,0.10242587601078167,0.1246630727762803,0.1179919137466307,11.0,0.22708894878706198,0,0,0,0
10,5,Niecy Nash,6.0,0.10404624277456646,0.1404285714285714,0.12951387283236993,10.5,0.24447481420313788,0,0,0,0
10,5,Chad Ochocinco,6.0,0.10404624277456646,0.1404285714285714,0.12951387283236993,10.5,0.24447481420313788,0,0,0,0
10,5,Evan Lysacek,9.0,0.1560693641618497,0.1404285714285714,0.1451208092485549,6.0,0.2964979355904211,0,0,0,0
10,5,Pamela Anderson,7.0,0.12138728323699421,0.1404285714285714,0.13471618497109825,9.0,0.2618158546655656,0,0,0,0
10,5,Nicole Scherzinger,9.666666666666666,0.16763005780346818,0.1404285714285714,0.14858901734104044,5.0,0.3080586292320396,0,0,0,0
10,5,Erin Andrews,7.333333333333333,0.12716763005780346,0.1404285714285714,0.13645028901734102,8.0,0.26759620148637486,0,0,0,0
10,5,Kate Gosselin,5.0,0.08670520231213873,0.017,0.03791156069364163,16.0,0.10370520231213873,1,1,1,1
10,5,Jake Pavelka,7.666666666666667,0.1329479768786127,0.1404285714285714,0.1381843930635838,7.0,0.2733765483071841,0,0,0,0
10,6,Niecy Nash,8.6666,0.12440137359311731,0.166,0.1535204120779352,9.5,0.29040137359311735,0,0,0,0
10,6,Chad Ochocinco,10.3333,0.148325377166335,0.166,0.1606976131499005,6.5,0.314325377166335,0,0,0,0
10,6,Evan Lysacek,9.0,0.12918703555466454,0.166,0.15495611066639936,8.5,0.2951870355546645,0,0,0,0
10,6,Pamela Anderson,9.999933333333331,0.1435401936752898,0.166,0.15926205810258695,7.5,0.30954019367528984,0,0,0,0
10,6,Nicole Scherzinger,11.999966666666666,0.17224890226905065,0.166,0.1678746706807152,4.5,0.3382489022690507,0,0,0,0
10,6,Erin Andrews,11.333333333333334,0.16267997069846646,0.166,0.16500399120953996,5.5,0.32867997069846644,0,0,0,0
10,6,Jake Pavelka,8.3333,0.11961714704307622,0.004,0.03868514411292287,14.0,0.12361714704307622,1,1,1,1
