season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,judge_total,fan_vote_share,judge_share
8,6,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,9.333333333333334,0.1414285714285714,0.15053763440860216
8,6,Steve-O,Lacey Schwimmer,TV Personality,,England,34,5.333333333333333,0.01,0.08602150537634408
8,6,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,9.0,0.1414285714285714,0.14516129032258066
8,7,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,9.0,0.164,0.14835164835164835
8,7,Lawrence Taylor,Edyta Sliwinska,Athlete,Virginia,United States,50,7.0,0.016,0.11538461538461539
8,7,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,8.0,0.164,0.13186813186813187
8,7,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,9.333333333333334,0.164,0.15384615384615385
8,7,Chuck Wicks,Julianne Hough,Singer/Rapper,Delaware,United States,29,9.0,0.164,0.14835164835164835
8,7,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,8.666666666666666,0.164,0.14285714285714285
8,7,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,9.666666666666666,0.164,0.15934065934065933
8,8,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,9.166666666666666,0.1967948717948718,0.17628205128205127
8,8,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,8.666666666666666,0.1967948717948718,0.16666666666666666
8,8,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,8.666666666666666,0.1967948717948718,0.16666666666666666
8,8,Chuck Wicks,Julianne Hough,Singer/Rapper,Delaware,United States,29,8.5,0.0,0.16346153846153846
8,8,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,9.333333333333334,0.1967948717948718,0.1794871794871795
8,8,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,7.666666666666667,0.2128205128205128,0.14743589743589744
8,9,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,9.333333333333334,0.2443820224719101,0.20973782771535582
8,9,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,7.666666666666667,0.2668539325842696,0.17228464419475656
8,9,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,9.333333333333334,0.2443820224719101,0.20973782771535582
8,9,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,8.666666666666666,0.0,0.19475655430711608
8,9,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,9.5,0.2443820224719101,0.21348314606741572
8,10,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,10.0,0.3226544901065449,0.273972602739726
8,10,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,8.0,0.032,0.2191780821917808
8,10,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,9.333333333333334,0.3226544901065449,0.25570776255707767
8,10,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,9.166666666666666,0.3226910197869101,0.2511415525114155
8,11,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,9.666666666666666,0.3314285714285714,0.33142857142857146
8,11,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,10.0,0.3428571428571428,0.34285714285714286
8,11,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,9.5,0.3257142857142857,0.32571428571428573
9,1,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,6.3333,0.0,0.04679796767671991
9,1,Debi Mazar,Maksim Chmerkoskiy,Actor/Actress,New York,United States,45,7.333333333333333,0.0714285714285714,0.05418740566465287
9,1,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,8.0,0.0714285714285714,0.059113533452348585
9,1,Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,9.6666,0.0714285714285714,0.07142836030880911
9,1,Chuck Liddell,Anna Trebunskaya,Athlete,California,United States,39,7.333333333333333,0.0714285714285714,0.05418740566465287
9,1,Natalie Coughlin,Alec Mazo,Athlete,California,United States,27,8.999933333333333,0.0714285714285714,0.06650223252111338
9,1,Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21,8.999933333333333,0.0714285714285714,0.06650223252111338
9,1,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,6.333333333333333,0.0714285714285714,0.046798213983109294
9,1,Joanna Krupa,Derek Hough,Model,,Poland,30,11.3333,0.0714285714285714,0.08374392608443777
9,1,Kathy Ireland,Tony Dovolani,Model,California,United States,46,6.666633333333333,0.0714285714285714,0.04926103157056777
9,1,Tom DeLay,Cheryl Burke,Politician,Texas,United States,62,6.666633333333333,0.0714285714285714,0.04926103157056777
9,1,Macy Gray,Jonathan Roberts,Singer/Rapper,Ohio,United States,42,6.3333,0.0,0.04679796767671991
9,1,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,10.666633333333332,0.0714285714285714,0.07881779829674204
9,1,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,10.3333,0.0714285714285714,0.0763547344028942
9,1,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,9.999966666666666,0.0714285714285714,0.07389167050904634
9,1,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,10.333266666666667,0.0714285714285714,0.07635448809650482
9,2,Debi Mazar,Maksim Chmerkoskiy,Actor/Actress,New York,United States,45,7.0,0.0769230769230769,0.07142857142857144
9,2,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,6.333333333333333,0.0769230769230769,0.06462585034013606
9,2,Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,7.0,0.0769230769230769,0.07142857142857144
9,2,Chuck Liddell,Anna Trebunskaya,Athlete,California,United States,39,6.333333333333333,0.0769230769230769,0.06462585034013606
9,2,Natalie Coughlin,Alec Mazo,Athlete,California,United States,27,7.0,0.0769230769230769,0.07142857142857144
9,2,Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21,6.333333333333333,0.0769230769230769,0.06462585034013606
9,2,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,6.666666666666667,0.0769230769230769,0.06802721088435375
9,2,Joanna Krupa,Derek Hough,Model,,Poland,30,6.666666666666667,0.0769230769230769,0.06802721088435375
9,2,Kathy Ireland,Tony Dovolani,Model,California,United States,46,6.0,0.0,0.06122448979591837
9,2,Tom DeLay,Cheryl Burke,Politician,Texas,United States,62,6.0,0.0769230769230769,0.06122448979591837
9,2,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,9.0,0.0769230769230769,0.09183673469387757
9,2,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.0,0.0769230769230769,0.09183673469387757
9,2,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,8.333333333333334,0.0769230769230769,0.0850340136054422
9,2,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,6.333333333333333,0.0769230769230769,0.06462585034013606
9,3,Debi Mazar,Maksim Chmerkoskiy,Actor/Actress,New York,United States,45,5.666666666666667,0.0,0.06589147286821706
9,3,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,6.333333333333333,0.0898520084566596,0.07364341085271317
9,3,Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,6.0,0.0898520084566596,0.06976744186046512
9,3,Chuck Liddell,Anna Trebunskaya,Athlete,California,United States,39,5.666666666666667,0.0898520084566596,0.06589147286821706
9,3,Natalie Coughlin,Alec Mazo,Athlete,California,United States,27,8.666666666666666,0.0898520084566596,0.10077519379844961
9,3,Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21,6.666666666666667,0.0898520084566596,0.07751937984496124
9,3,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,4.666666666666667,0.1014799154334038,0.054263565891472874
9,3,Joanna Krupa,Derek Hough,Model,,Poland,30,7.666666666666667,0.0898520084566596,0.08914728682170543
9,3,Tom DeLay,Cheryl Burke,Politician,Texas,United States,62,5.0,0.0,0.05813953488372093
9,3,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,7.0,0.0898520084566596,0.08139534883720931
9,3,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.0,0.0898520084566596,0.10465116279069768
9,3,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,7.0,0.0898520084566596,0.08139534883720931
9,3,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,6.666666666666667,0.0898520084566596,0.07751937984496124
9,4,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,9.333333333333334,0.0991735537190082,0.11570247933884298
9,4,Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,7.333333333333333,0.0991735537190082,0.0909090909090909
9,4,Chuck Liddell,Anna Trebunskaya,Athlete,California,United States,39,5.666666666666667,0.0,0.07024793388429752
9,4,Natalie Coughlin,Alec Mazo,Athlete,California,United States,27,8.0,0.0991735537190082,0.09917355371900825
9,4,Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21,5.333333333333333,0.1033057851239669,0.06611570247933883
9,4,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,5.333333333333333,0.1033057851239669,0.06611570247933883
9,4,Joanna Krupa,Derek Hough,Model,,Poland,30,8.666666666666666,0.0991735537190082,0.10743801652892561
9,4,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,6.0,0.0991735537190082,0.0743801652892562
9,4,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.333333333333334,0.0991735537190082,0.11570247933884298
9,4,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,8.0,0.0991735537190082,0.09917355371900825
9,4,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,7.666666666666667,0.0991735537190082,0.09504132231404959
9,5,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,7.666666666666667,0.1106519742883379,0.09504132231404959
9,5,Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,8.666666666666666,0.1106519742883379,0.10743801652892561
9,5,Natalie Coughlin,Alec Mazo,Athlete,California,United States,27,7.333333333333333,0.0,0.0909090909090909
9,5,Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21,7.333333333333333,0.1106519742883379,0.0909090909090909
9,5,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,7.0,0.1147842056932966,0.08677685950413222
9,5,Joanna Krupa,Derek Hough,Model,,Poland,30,8.0,0.1106519742883379,0.09917355371900825
9,5,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,8.0,0.1106519742883379,0.09917355371900825
9,5,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.0,0.1106519742883379,0.11157024793388429
9,5,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,9.666666666666666,0.1106519742883379,0.11983471074380164
9,5,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,8.0,0.1106519742883379,0.09917355371900825
9,6,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,7.9999666666666664,0.0,0.0923076272187096
9,6,Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,10.666666666666666,0.1417581280638498,0.12307734911390075
9,6,Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21,8.0,0.0,0.09230801183542557
9,6,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,7.333266666666667,0.1494512316169006,0.08461490828237482
9,6,Joanna Krupa,Derek Hough,Model,,Poland,30,11.999966666666666,0.1417581280638498,0.13846163313642237
9,6,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,10.999933333333333,0.1417581280638498,0.1269227470402782
9,6,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,11.0,0.1417581280638498,0.12692351627371015
9,6,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,10.3333,0.1417581280638498,0.11923079733737538
9,6,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,8.333266666666667,0.1417581280638498,0.09615340976180302
9,7,Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,7.166666666666667,0.0,0.12250712250712252
9,7,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,7.833333333333333,0.05,0.1339031339031339
9,7,Joanna Krupa,Derek Hough,Model,,Poland,30,9.166666666666666,0.182022792022792,0.1566951566951567
9,7,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,8.833333333333334,0.1877207977207977,0.15099715099715103
9,7,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,8.166666666666666,0.1991168091168091,0.1396011396011396
9,7,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,8.666666666666666,0.1905698005698005,0.14814814814814817
9,7,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,8.666666666666666,0.1905698005698005,0.14814814814814817
9,8,Joanna Krupa,Derek Hough,Model,,Poland,30,8.666666666666666,0.25,0.19847328244274806
9,8,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,8.333333333333334,0.0,0.19083969465648853
9,8,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.833333333333334,0.25,0.22519083969465647
9,8,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,8.333333333333334,0.25,0.19083969465648853
9,8,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,8.5,0.25,0.1946564885496183
9,9,Joanna Krupa,Derek Hough,Model,,Poland,30,9.0,0.0,0.25312587012017856
9,9,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.666633333333333,0.322915797523054,0.27187499707030244
9,9,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,8.2222,0.3447914977207734,0.23125016992245914
9,9,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,8.6666,0.3322927047561726,0.24374896288705994
9,10,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.4444,0.3432030932030932,0.3432030932030932
9,10,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,9.6666,0.3512776905634048,0.35127769056340485
9,10,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,8.4074,0.305519216233502,0.305519216233502
10,1,Aiden Turner,Edyta Sliwinska,Actor/Actress,,England,32,5.0,0.0717703349282296,0.07177033492822966
10,1,Shannen Doherty,Mark Ballas,Actor/Actress,Tennessee,United States,38,6.0,0.0861244019138755,0.08612440191387559
10,1,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,6.0,0.0861244019138755,0.08612440191387559
10,1,Buzz Aldrin,Ashly DelGrosso,Astronaut,New Jersey,United States,80,4.666666666666667,0.0669856459330143,0.06698564593301436
10,1,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,6.0,0.0861244019138755,0.08612440191387559
10,1,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,7.666666666666667,0.1100478468899521,0.11004784688995214
10,1,Pamela Anderson,Damian Whitewood,Model,,Canada,42,7.0,0.1004784688995215,0.10047846889952153
10,1,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,8.333333333333334,0.1196172248803827,0.11961722488038277
10,1,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,7.0,0.1004784688995215,0.10047846889952153
10,1,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35,5.333333333333333,0.0765550239234449,0.07655502392344497
10,1,Jake Pavelka,Chelsie Hightower,TV Personality,Texas,United States,32,6.666666666666667,0.0956937799043062,0.09569377990430622
10,2,Aiden Turner,Edyta Sliwinska,Actor/Actress,,England,32,6.333333333333333,0.0963636363636363,0.08636363636363636
10,2,Shannen Doherty,Mark Ballas,Actor/Actress,Tennessee,United States,38,6.666666666666667,0.0,0.09090909090909093
10,2,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,7.0,0.0918181818181818,0.09545454545454546
10,2,Buzz Aldrin,Ashly DelGrosso,Astronaut,New Jersey,United States,80,4.0,0.1281818181818181,0.05454545454545455
10,2,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,5.333333333333333,0.11,0.07272727272727272
10,2,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,8.0,0.0918181818181818,0.1090909090909091
10,2,Pamela Anderson,Damian Whitewood,Model,,Canada,42,7.333333333333333,0.0918181818181818,0.1
10,2,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,9.333333333333334,0.0918181818181818,0.1272727272727273
10,2,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,7.666666666666667,0.0918181818181818,0.10454545454545455
10,2,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35,5.0,0.1145454545454545,0.06818181818181819
10,2,Jake Pavelka,Chelsie Hightower,TV Personality,Texas,United States,32,6.666666666666667,0.0918181818181818,0.09090909090909093
10,3,Aiden Turner,Edyta Sliwinska,Actor/Actress,,England,32,6.666666666666667,0.1101111111111111,0.09852216748768472
10,3,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,7.0,0.1101111111111111,0.10344827586206896
10,3,Buzz Aldrin,Ashly DelGrosso,Astronaut,New Jersey,United States,80,4.333333333333333,0.009,0.06403940886699507
10,3,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,6.666666666666667,0.1101111111111111,0.09852216748768472
10,3,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,8.666666666666666,0.1101111111111111,0.12807881773399013
10,3,Pamela Anderson,Damian Whitewood,Model,,Canada,42,7.0,0.1101111111111111,0.10344827586206896
10,3,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,7.666666666666667,0.1101111111111111,0.11330049261083744
10,3,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,7.666666666666667,0.1101111111111111,0.11330049261083744
10,3,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35,5.0,0.1101111111111111,0.07389162561576354
10,3,Jake Pavelka,Chelsie Hightower,TV Personality,Texas,United States,32,7.0,0.1101111111111111,0.10344827586206896
10,4,Aiden Turner,Edyta Sliwinska,Actor/Actress,,England,32,5.5,0.0,0.0889487870619946
10,4,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,6.0,0.1246630727762803,0.09703504043126684
10,4,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,7.333333333333333,0.1246630727762803,0.11859838274932613
10,4,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,8.666666666666666,0.1246630727762803,0.14016172506738542
10,4,Pamela Anderson,Damian Whitewood,Model,,Canada,42,7.833333333333333,0.1246630727762803,0.12668463611859837
10,4,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,8.333333333333334,0.1246630727762803,0.13477088948787064
10,4,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,6.5,0.1246630727762803,0.10512129380053908
10,4,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35,5.333333333333333,0.1273584905660377,0.08625336927223719
10,4,Jake Pavelka,Chelsie Hightower,TV Personality,Texas,United States,32,6.333333333333333,0.1246630727762803,0.10242587601078167
10,5,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,6.0,0.1404285714285714,0.10404624277456646
10,5,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,6.0,0.1404285714285714,0.10404624277456646
10,5,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,9.0,0.1404285714285714,0.1560693641618497
10,5,Pamela Anderson,Damian Whitewood,Model,,Canada,42,7.0,0.1404285714285714,0.12138728323699421
10,5,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,9.666666666666666,0.1404285714285714,0.16763005780346818
10,5,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,7.333333333333333,0.1404285714285714,0.12716763005780346
10,5,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35,5.0,0.017,0.08670520231213873
10,5,Jake Pavelka,Chelsie Hightower,TV Personality,Texas,United States,32,7.666666666666667,0.1404285714285714,0.1329479768786127
10,6,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,8.6666,0.166,0.12440137359311731
10,6,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,10.3333,0.166,0.148325377166335
10,6,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,9.0,0.166,0.12918703555466454
10,6,Pamela Anderson,Damian Whitewood,Model,,Canada,42,9.999933333333333,0.166,0.14354019367528983
10,6,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,11.999966666666666,0.166,0.17224890226905065
10,6,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,11.333333333333334,0.166,0.16267997069846646
10,6,Jake Pavelka,Chelsie Hightower,TV Personality,Texas,United States,32,8.3333,0.004,0.11961714704307622
10,7,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,8.166666666666666,0.205144694533762,0.15755627009646303
10,7,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,8.666666666666666,0.1987138263665595,0.16720257234726688
10,7,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,9.0,0.1987138263665595,0.17363344051446947
10,7,Pamela Anderson,Damian Whitewood,Model,,Canada,42,8.5,0.0,0.16398713826366562
10,7,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,9.0,0.1987138263665595,0.17363344051446947
10,7,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,8.5,0.1987138263665595,0.16398713826366562
10,8,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,7.166666666666667,0.007,0.16996047430830039
10,8,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,7.5,0.24825,0.17786561264822132
10,8,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,8.833333333333334,0.24825,0.20948616600790512
10,8,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,9.833333333333334,0.24825,0.23320158102766797
10,8,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,8.833333333333334,0.24825,0.20948616600790512
10,9,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,8.666666666666666,0.017,0.2300884955752212
10,9,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,9.833333333333334,0.3276666666666666,0.26106194690265483
10,9,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,9.833333333333334,0.3276666666666666,0.26106194690265483
10,9,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,9.333333333333334,0.3276666666666666,0.24778761061946902
10,10,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,8.9629,0.325268368450467,0.325268368450467
10,10,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,9.592566666666666,0.3481193038992962,0.34811930389929624
10,10,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,8.999933333333333,0.3266123276502367,0.32661232765023673
11,1,David Hasselhoff,Kym Johnson,Actor/Actress,Maryland,United States,58,5.0,0.0,0.06607929515418502
11,1,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,6.0,0.0909090909090909,0.07929515418502202
11,1,Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,7.666666666666667,0.0909090909090909,0.1013215859030837
11,1,Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,8.0,0.0909090909090909,0.10572687224669602
11,1,Rick Fox,Cheryl Burke,Athlete,,Canada,41,7.333333333333333,0.0909090909090909,0.09691629955947136
11,1,Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,6.333333333333333,0.0909090909090909,0.08370044052863435
11,1,Margaret Cho,Louis van Amstel,Comedian,California,United States,41,5.0,0.0909090909090909,0.06607929515418502
11,1,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,5.333333333333333,0.0909090909090909,0.07048458149779735
11,1,Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,7.666666666666667,0.0909090909090909,0.1013215859030837
11,1,The Situation,Karina Smirnoff,TV Personality,New York,United States,28,5.0,0.0909090909090909,0.06607929515418502
11,1,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,6.333333333333333,0.0909090909090909,0.08370044052863435
11,1,Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,19,6.0,0.0909090909090909,0.07929515418502202
11,2,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,6.333333333333333,0.0973,0.08597285067873305
11,2,Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,7.333333333333333,0.0973,0.0995475113122172
11,2,Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,8.0,0.0973,0.10859728506787332
11,2,Rick Fox,Cheryl Burke,Athlete,,Canada,41,7.0,0.0973,0.09502262443438915
11,2,Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,7.0,0.0973,0.09502262443438915
11,2,Margaret Cho,Louis van Amstel,Comedian,California,United States,41,6.0,0.0973,0.081447963800905
11,2,Michael Bolton,Chelsie Hightower,Singer/Rapper,Connecticut,United States,57,4.0,0.027,0.05429864253393666
11,2,Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,7.0,0.0973,0.09502262443438915
11,2,The Situation,Karina Smirnoff,TV Personality,New York,United States,28,6.0,0.0973,0.081447963800905
11,2,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,7.666666666666667,0.0973,0.10407239819004527
11,2,Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,19,7.333333333333333,0.0973,0.0995475113122172
11,3,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,6.666666666666667,0.1106666666666666,0.09049773755656108
11,3,Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,7.666666666666667,0.1106666666666666,0.10407239819004524
11,3,Jennifer Grey,Derek Hough,Actor/Actress,New York,United States,50,8.0,0.1106666666666666,0.10859728506787329
11,3,Rick Fox,Cheryl Burke,Athlete,,Canada,41,8.0,0.1106666666666666,0.10859728506787329
11,3,Kurt Warner,Anna Trebunskaya,Athlete,Iowa,United States,39,7.666666666666667,0.1106666666666666,0.10407239819004524
11,3,Margaret Cho,Louis van Amstel,Comedian,California,United States,41,6.0,0.004,0.08144796380090497
11,3,Brandy,Maksim Chmerkoskiy,Singer/Rapper,Mississippi,United States,31,8.0,0.1106666666666666,0.10859728506787329
11,3,The Situation,Karina Smirnoff,TV Personality,New York,United States,28,6.666666666666667,0.1106666666666666,0.09049773755656108
11,3,Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25,8.666666666666666,0.1106666666666666,0.1176470588235294
11,3,Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,19,6.333333333333333,0.1106666666666666,0.08597285067873302
11,4,Florence Henderson,Corky Ballas,Actor/Actress,Indiana,United States,76,5.833333333333333,0.123625,0.09776536312849161
11,4,Kyle Massey,Lacey Schwimmer,Actor/Actress,Georgia,United States,19,6.666666666666667,0.123625,0.11173184357541899
